regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error
sampled,135,compressed,0.5,compressed@0.5,50,16.79994010925293,5.749436750605989,1652.8011474609375,14.65999984741211,0.451885329877796,5,4405,2.650956153869629,0.6865387456063569,50,Definition of something,Type: Definition of something,['Definition of something'],6674,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",523cf34b2fc652ae207acd377a178f1bc791acf15306551b,Type:,trec,84,1.0,0.0
sampled,135,compressed,0.75,compressed@0.75,50,22.123815536499023,5.421975638475218,1469.8909912109375,20.53999900817871,0.4739777058557681,5,2202,5.054824352264404,1.1554155957812795,50,Definition of something,Type: Definition of something,['Definition of something'],6674,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",523cf34b2fc652ae207acd377a178f1bc791acf15306551b,Type:,trec,84,1.0,0.0
sampled,135,compressed,0.95,compressed@0.95,50,63.70315170288086,12.40517037178954,7694.41259765625,49.71999740600586,0.411442281242615,39,440,16.621400833129883,1.7162124378514267,50,Definition of something,"Type: Chemical compound

Description: Amitriptyline is a tricyclic antidepressant (TCA) medication used to treat major depressive disorder, chronic pain, and certain other conditions.",['Definition of something'],6674,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",523cf34b2fc652ae207acd377a178f1bc791acf15306551b,Type:,trec,84,0.0,1.0
sampled,136,full,,full,50,18.794357299804688,7.285220886107367,2653.72216796875,9.760000228881836,0.2632213975501011,3,9828,,,0,Reason,Type: Reason,['Reason'],7481,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,Type:,trec,84,1.0,0.0
sampled,136,compressed,0.25,compressed@0.25,50,3.4078733921051025,1.5234928876149312,116.05152893066406,5.579999923706055,0.6548652540261939,3,7371,2.3856561183929443,0.8057603872341592,50,Reason,Type: Reason,['Reason'],7481,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,Type:,trec,84,1.0,0.0
sampled,136,compressed,0.5,compressed@0.5,50,19.182104110717773,5.855354662414246,1714.2589111328125,14.4399995803833,0.3982094589866742,5,4914,3.6866531372070312,0.9870456857668828,50,Reason,Type: Description of something,['Reason'],7481,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,Type:,trec,84,0.0,1.0
sampled,136,compressed,0.75,compressed@0.75,50,35.42338180541992,6.632048873886938,2199.20361328125,25.61999893188477,0.3835148320518255,5,2457,5.466841220855713,1.2556263148831155,50,Reason,Type: Description of something,['Reason'],7481,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,Type:,trec,84,0.0,1.0
sampled,136,compressed,0.95,compressed@0.95,50,53.55542755126953,5.718708589330943,1635.181396484375,35.619998931884766,0.3526914930101348,57,491,11.515176773071287,2.1236098106595964,50,Reason,"Type: Scientific/Environmental Question

This question is about a specific phenomenon related to the moon's appearance, which is a topic in the field of astronomy. The correct answer would involve explaining the scientific reasons behind the moon's color change, possibly due to atmospheric conditions or other celestial factors.",['Reason'],7481,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",4a2efc57a3257f4b4e76ec3ed65bfb12cfe67f97e686ea94,Type:,trec,84,0.0,1.0
sampled,137,full,,full,50,20.086387634277344,5.152025731751055,1327.16845703125,14.239999771118164,0.376165395897944,3,10798,,,0,Individual,Type: Individual,['Individual'],8206,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",a976a1c02e1b341e4fafdc3b5bc862d1a812cccd2cd484ad,Type:,trec,84,1.0,0.0
sampled,137,compressed,0.25,compressed@0.25,50,32.832115173339844,5.398454685211431,1457.1656494140625,23.739999771118164,0.3834240728841267,3,8098,5.31471586227417,0.9262287947766672,50,Individual,Type: Individual,['Individual'],8206,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",a976a1c02e1b341e4fafdc3b5bc862d1a812cccd2cd484ad,Type:,trec,84,1.0,0.0
sampled,137,compressed,0.5,compressed@0.5,50,53.07020568847656,6.153166264462955,1893.07275390625,35.18000030517578,0.3514683269219035,6,5399,10.971562385559082,1.2041542624568369,50,Individual,Type: Description of a person,['Individual'],8206,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",a976a1c02e1b341e4fafdc3b5bc862d1a812cccd2cd484ad,Type:,trec,84,0.0,1.0
sampled,137,compressed,0.75,compressed@0.75,50,52.03886032104492,5.682747198552496,1614.6807861328125,34.119998931884766,0.3474381766698169,5,2699,15.69134521484375,1.2795100609583927,50,Individual,Type: Definition of something,['Individual'],8206,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",a976a1c02e1b341e4fafdc3b5bc862d1a812cccd2cd484ad,Type:,trec,84,0.0,1.0
